gps_coords,timestamp_ms,anchor,protocol,rssi,snr,seq
"12.842984,80.153129",7522232,A1,LORA,-118,-11.25,24956
"12.842984,80.153129",7522525,A5,LORA,-115,-8.00,24164
"12.842984,80.153129",7522626,A3,LORA,-113,-6.25,23229
"12.842984,80.153129",7523024,A5,LORA,-112,-4.75,24165
"12.842984,80.153129",7523126,A3,LORA,-116,-9.50,23230
"12.842984,80.153129",7523231,A1,LORA,-119,-12.25,24958
"12.842984,80.153129",7523524,A5,LORA,-107,0.00,24166
"12.842984,80.153129",7523625,A3,LORA,-111,-4.50,23231
"12.842984,80.153129",7523730,A1,LORA,-116,-9.25,24959
"12.842984,80.153129",7523765,A1,WIFI,-86,0,6
"12.842984,80.153129",7523945,A1,BLE,-93,0,62398
"12.842984,80.153129",7524024,A5,LORA,-112,-5.00,24167
"12.842984,80.153129",7524128,A3,LORA,-112,-5.50,23232
"12.842984,80.153129",7524233,A1,LORA,-115,-8.25,24960
"12.842984,80.153129",7524526,A5,LORA,-110,-2.50,24168
"12.842984,80.153129",7524626,A3,LORA,-112,-5.50,23233
"12.842984,80.153129",7524731,A1,LORA,-119,-11.50,24961
"12.842984,80.153129",7525025,A5,LORA,-105,2.25,24169
"12.842984,80.153129",7525127,A3,LORA,-107,-0.25,23234
"12.842984,80.153129",7525525,A5,LORA,-115,-8.50,24170
"12.842984,80.153129",7525626,A3,LORA,-103,3.00,23235
"12.842984,80.153129",7525731,A1,LORA,-117,-10.00,24963
"12.842984,80.153129",7526025,A5,LORA,-115,-8.50,24171
"12.842984,80.153129",7526129,A3,LORA,-109,-2.75,23236
"12.842984,80.153129",7526234,A1,LORA,-114,-7.25,24964
"12.842984,80.153129",7526527,A5,LORA,-116,-9.75,24172
"12.842984,80.153129",7526595,A1,BLE,-95,0,62412
"12.842984,80.153129",7526628,A3,LORA,-111,-3.75,23237
"12.842984,80.153129",7526732,A1,LORA,-113,-6.25,24965
"12.842984,80.153129",7527026,A5,LORA,-116,-9.00,24173
"12.842984,80.153129",7527128,A3,LORA,-110,-3.00,23238
"12.842984,80.153129",7527233,A1,LORA,-116,-9.50,24966
"12.842984,80.153129",7527526,A5,LORA,-109,-2.25,24174
"12.842984,80.153129",7527627,A3,LORA,-112,-5.75,23239
"12.842984,80.153129",7528026,A5,LORA,-117,-10.00,24175
"12.842984,80.153129",7528130,A3,LORA,-113,-6.75,23240
"12.842984,80.153129",7528235,A1,LORA,-115,-8.00,24968
"12.842984,80.153129",7528629,A3,LORA,-110,-2.00,23241
"12.842984,80.153129",7528642,A1,BLE,-90,0,62422
"12.842984,80.153129",7528733,A1,LORA,-112,-5.00,24969
"12.842984,80.153129",7529129,A3,LORA,-114,-7.50,23242
"12.842984,80.153129",7529234,A1,LORA,-112,-5.00,24970
"12.842984,80.153129",7529527,A5,LORA,-112,-4.50,24178
"12.842984,80.153129",7529629,A3,LORA,-113,-6.25,23243
"12.842984,80.153129",7529733,A1,LORA,-113,-5.25,24971
"12.842984,80.153129",7530027,A5,LORA,-110,-2.75,24179
"12.842984,80.153129",7530131,A3,LORA,-113,-5.75,23244
"12.842984,80.153129",7530236,A1,LORA,-113,-6.50,24972
"12.842984,80.153129",7530260,A1,WIFI,-89,0,6
"12.842984,80.153129",7530280,A1,BLE,-85,0,62430
"12.842984,80.153129",7530529,A5,LORA,-111,-3.25,24180
"12.842984,80.153129",7530629,A3,LORA,-112,-4.50,23245
"12.842984,80.153129",7530734,A1,LORA,-114,-7.25,24973
"12.842984,80.153129",7531028,A5,LORA,-112,-4.50,24181
"12.842984,80.153129",7531130,A3,LORA,-111,-3.25,23246
"12.842984,80.153129",7531235,A1,LORA,-117,-9.50,24974
"12.842984,80.153129",7531528,A5,LORA,-115,-7.75,24182
"12.842984,80.153129",7531630,A3,LORA,-114,-6.75,23247
"12.842984,80.153129",7531917,A1,BLE,-91,0,62438
"12.842984,80.153129",7532028,A5,LORA,-115,-8.25,24183
"12.842984,80.153129",7532132,A3,LORA,-109,-1.75,23248
"12.842984,80.153129",7532237,A1,LORA,-119,-12.25,24976
"12.842984,80.153129",7532530,A5,LORA,-115,-8.75,24184
"12.842984,80.153129",7532630,A3,LORA,-110,-3.00,23249
"12.842984,80.153129",7533029,A5,LORA,-117,-9.75,24185
"12.842984,80.153129",7533131,A3,LORA,-115,-8.00,23250
"12.842984,80.153129",7533236,A1,LORA,-118,-10.75,24978
"12.842984,80.153129",7533529,A5,LORA,-114,-7.00,24186
"12.842984,80.153129",7533631,A3,LORA,-113,-6.00,23251
"12.842984,80.153129",7534029,A5,LORA,-111,-4.75,24187
"12.842984,80.153129",7534133,A3,LORA,-113,-6.50,23252
"12.842984,80.153129",7534631,A3,LORA,-116,-8.50,23253
"12.842984,80.153129",7534736,A1,LORA,-117,-10.75,24981
"12.842984,80.153129",7535030,A5,LORA,-113,-5.75,24189
"12.842965,80.153054",7544034,A5,LORA,-115,-7.00,24207
"12.842965,80.153054",7544138,A3,LORA,-112,-2.75,23272
"12.842965,80.153054",7544741,A1,LORA,-117,-9.00,25001
"12.842965,80.153054",7545035,A5,LORA,-110,-2.75,24209
"12.842965,80.153054",7545137,A3,LORA,-115,-8.25,23274
"12.842965,80.153054",7545535,A5,LORA,-112,-5.25,24210
"12.842965,80.153054",7545636,A3,LORA,-109,-1.75,23275
"12.842965,80.153054",7546035,A5,LORA,-115,-7.75,24211
"12.842965,80.153054",7546139,A3,LORA,-111,-4.50,23276
"12.842965,80.153054",7546637,A3,LORA,-106,1.00,23277
"12.842965,80.153054",7546833,A1,BLE,-91,0,62513
"12.842965,80.153054",7547036,A5,LORA,-111,-4.25,24213
"12.842965,80.153054",7547138,A3,LORA,-104,3.25,23278
"12.842965,80.153054",7547243,A1,LORA,-118,-11.00,25006
"12.842965,80.153054",7547536,A5,LORA,-110,-2.50,24214
"12.842965,80.153054",7547637,A3,LORA,-106,1.00,23279
"12.842965,80.153054",7548036,A5,LORA,-105,1.50,24215
"12.842965,80.153054",7548140,A3,LORA,-109,-1.50,23280
"12.842965,80.153054",7548538,A5,LORA,-112,-5.75,24216
"12.842965,80.153054",7548638,A3,LORA,-104,2.75,23281
"12.842965,80.153054",7549037,A5,LORA,-111,-4.50,24217
"12.842965,80.153054",7549139,A3,LORA,-105,1.75,23282
"12.842965,80.153054",7549537,A5,LORA,-115,-8.00,24218
"12.842965,80.153054",7549638,A3,LORA,-107,0.00,23283
"12.842965,80.153054",7550037,A5,LORA,-117,-8.50,24219
"12.842965,80.153054",7550141,A3,LORA,-108,-0.50,23284
"12.842965,80.153054",7550539,A5,LORA,-112,-3.50,24220
"12.842965,80.153054",7550639,A3,LORA,-110,-1.50,23285
"12.842965,80.153054",7551038,A5,LORA,-114,-5.75,24221
"12.842965,80.153054",7551140,A3,LORA,-104,4.00,23286
"12.842965,80.153054",7551245,A1,LORA,-116,-8.00,25014
"12.842965,80.153054",7551538,A5,LORA,-116,-7.25,24222
"12.842965,80.153054",7551639,A3,LORA,-107,1.00,23287
"12.842965,80.153054",7551744,A1,LORA,-117,-9.00,25015
"12.842965,80.153054",7552038,A5,LORA,-114,-5.25,24223
"12.842965,80.153054",7552142,A3,LORA,-107,1.00,23288
"12.842965,80.153054",7552247,A1,LORA,-117,-8.50,25016
"12.842965,80.153054",7552540,A5,LORA,-116,-7.25,24224
"12.842965,80.153054",7552640,A3,LORA,-103,5.25,23289
"12.842965,80.153054",7552745,A1,LORA,-116,-7.50,25017
"12.842965,80.153054",7553039,A5,LORA,-118,-10.50,24225
"12.842965,80.153054",7553141,A3,LORA,-106,2.25,23290
"12.842965,80.153054",7553246,A1,LORA,-117,-9.25,25018
"12.842965,80.153054",7553539,A5,LORA,-117,-9.00,24226
"12.842965,80.153054",7553640,A3,LORA,-117,-9.25,23291
"12.842965,80.153054",7554541,A5,LORA,-113,-6.25,24228
"12.842965,80.153054",7555040,A5,LORA,-111,-2.25,24229
"12.842965,80.153054",7555142,A3,LORA,-115,-7.00,23294
"12.842965,80.153054",7555247,A1,LORA,-118,-10.75,25022
"12.842965,80.153054",7555540,A5,LORA,-108,-0.50,24230
"12.842965,80.153054",7555641,A3,LORA,-105,3.00,23295
"12.842965,80.153054",7555840,A1,BLE,-91,0,62558
"12.842965,80.153054",7556040,A5,LORA,-111,-2.75,24231
"12.842965,80.153054",7556144,A3,LORA,-104,3.00,23296
"12.842965,80.153054",7556542,A5,LORA,-110,-2.50,24232
"12.842965,80.153054",7556642,A3,LORA,-109,-1.25,23297
"12.842965,80.153054",7557041,A5,LORA,-110,-2.00,24233
"12.842965,80.153054",7557143,A3,LORA,-111,-3.75,23298
"12.842965,80.153054",7557541,A5,LORA,-108,-0.25,24234
"12.842965,80.153054",7557642,A3,LORA,-111,-3.25,23299
"12.842965,80.153054",7558041,A5,LORA,-107,1.25,24235
"12.842965,80.153054",7558145,A3,LORA,-106,2.00,23300
"12.842965,80.153054",7558543,A5,LORA,-115,-7.75,24236
"12.842965,80.153054",7558643,A3,LORA,-105,2.25,23301
"12.842945,80.152975",7570047,A5,LORA,-114,-6.50,24259
"12.842945,80.152975",7570151,A3,LORA,-112,-4.75,23324
"12.842945,80.152975",7570256,A1,LORA,-113,-6.00,25052
"12.842945,80.152975",7570549,A5,LORA,-111,-3.25,24260
"12.842945,80.152975",7570584,A1,BLE,-91,0,62632
"12.842945,80.152975",7570649,A3,LORA,-105,1.75,23325
"12.842945,80.152975",7570754,A1,LORA,-112,-4.75,25053
"12.842945,80.152975",7571048,A5,LORA,-105,1.75,24261
"12.842945,80.152975",7571150,A3,LORA,-102,4.50,23326
"12.842945,80.152975",7571255,A1,LORA,-111,-5.00,25054
"12.842945,80.152975",7571548,A5,LORA,-111,-4.75,24262
"12.842945,80.152975",7571649,A3,LORA,-105,1.75,23327
"12.842945,80.152975",7571754,A1,LORA,-114,-7.00,25055
"12.842945,80.152975",7571808,A1,BLE,-93,0,62638
"12.842945,80.152975",7572048,A5,LORA,-107,0.00,24263
"12.842945,80.152975",7572152,A3,LORA,-106,1.25,23328
"12.842945,80.152975",7572257,A1,LORA,-111,-3.25,25056
"12.842945,80.152975",7572464,A1,WIFI,-89,0,6
"12.842945,80.152975",7572550,A5,LORA,-109,0.25,24264
"12.842945,80.152975",7572650,A3,LORA,-102,5.75,23329
"12.842945,80.152975",7572755,A1,LORA,-115,-7.75,25057
"12.842945,80.152975",7573151,A3,LORA,-102,6.25,23330
"12.842945,80.152975",7573256,A1,LORA,-111,-1.75,25058
"12.842945,80.152975",7573549,A5,LORA,-119,-10.00,24266
"12.842945,80.152975",7573650,A3,LORA,-102,6.25,23331
"12.842945,80.152975",7573670,A1,BLE,-93,0,62647
"12.842945,80.152975",7573755,A1,LORA,-113,-3.50,25059
"12.842945,80.152975",7574049,A5,LORA,-117,-8.75,24267
"12.842945,80.152975",7574153,A3,LORA,-104,5.50,23332
"12.842945,80.152975",7574258,A1,LORA,-113,-4.00,25060
"12.842945,80.152975",7574551,A5,LORA,-111,-1.75,24268
"12.842945,80.152975",7574651,A3,LORA,-103,5.75,23333
"12.842945,80.152975",7574756,A1,LORA,-115,-6.00,25061
"12.842945,80.152975",7575050,A5,LORA,-107,2.25,24269
"12.842945,80.152975",7575152,A3,LORA,-109,0.75,23334
"12.842945,80.152975",7575257,A1,LORA,-117,-8.25,25062
"12.842945,80.152975",7575651,A3,LORA,-110,-0.75,23335
"12.842945,80.152975",7575756,A1,LORA,-117,-7.50,25063
"12.842945,80.152975",7576050,A5,LORA,-109,0.00,24271
"12.842945,80.152975",7576154,A3,LORA,-113,-3.50,23336
"12.842945,80.152975",7576537,A1,BLE,-90,0,62661
"12.842945,80.152975",7576552,A5,LORA,-110,-0.25,24272
"12.842945,80.152975",7576652,A3,LORA,-113,-3.75,23337
"12.842945,80.152975",7577051,A5,LORA,-114,-4.75,24273
"12.842945,80.152975",7577153,A3,LORA,-112,-2.50,23338
"12.842945,80.152975",7577174,A4,BLE,-97,0,56561
"12.842945,80.152975",7577333,A1,WIFI,-90,0,6
"12.842945,80.152975",7577551,A5,LORA,-112,-3.00,24274
"12.842945,80.152975",7577652,A3,LORA,-115,-5.50,23339
"12.842945,80.152975",7578051,A5,LORA,-109,-0.25,24275
"12.842945,80.152975",7578154,A3,LORA,-108,0.75,23340
"12.842945,80.152975",7578553,A5,LORA,-110,-1.00,24276
"12.842945,80.152975",7578563,A1,BLE,-93,0,62671
"12.842945,80.152975",7578653,A3,LORA,-105,4.00,23341
"12.842945,80.152975",7579052,A5,LORA,-107,1.75,24277
"12.842945,80.152975",7579154,A3,LORA,-103,5.25,23342
"12.842945,80.152975",7579552,A5,LORA,-106,3.00,24278
"12.842945,80.152975",7579653,A3,LORA,-104,5.25,23343
"12.842945,80.152975",7579758,A1,LORA,-117,-8.00,25071
"12.842945,80.152975",7580052,A5,LORA,-108,1.75,24279
"12.842945,80.152975",7580156,A3,LORA,-105,4.25,23344
"12.842945,80.152975",7580404,A1,BLE,-92,0,62681
"12.842945,80.152975",7580554,A5,LORA,-115,-6.25,24280
"12.842945,80.152975",7580611,A1,BLE,-93,0,62682
"12.842945,80.152975",7580654,A3,LORA,-104,3.50,23345
"12.842945,80.152975",7581053,A5,LORA,-114,-6.25,24281
"12.842945,80.152975",7581155,A3,LORA,-104,3.25,23346
"12.842945,80.152975",7581260,A1,LORA,-119,-11.50,25074
"12.842945,80.152975",7581553,A5,LORA,-111,-3.50,24282
"12.842945,80.152975",7581654,A3,LORA,-107,1.00,23347
"12.842945,80.152975",7581759,A1,LORA,-117,-8.75,25075
"12.842945,80.152975",7582053,A5,LORA,-109,-0.75,24283
"12.842945,80.152975",7582157,A3,LORA,-107,2.00,23348
"12.842945,80.152975",7582262,A1,LORA,-119,-9.50,25076
"12.842945,80.152975",7582555,A5,LORA,-111,-1.00,24284
"12.842945,80.152975",7582655,A3,LORA,-104,4.50,23349
"12.842945,80.152975",7582760,A1,LORA,-120,-10.75,25077
"12.842945,80.152975",7583054,A5,LORA,-112,-2.50,24285
"12.842945,80.152975",7583156,A3,LORA,-111,-0.75,23350
"12.842945,80.152975",7583554,A5,LORA,-120,-11.25,24286
"12.842945,80.152975",7583655,A3,LORA,-107,2.75,23351
"12.842945,80.152975",7583760,A1,LORA,-117,-8.75,25079
"12.842945,80.152975",7584054,A5,LORA,-116,-6.50,24287
"12.842945,80.152975",7584157,A3,LORA,-110,-0.75,23352
"12.842945,80.152975",7584263,A1,LORA,-119,-9.75,25080
"12.842945,80.152975",7584337,A1,BLE,-87,0,62700
"12.842945,80.152975",7584556,A5,LORA,-109,0.50,24288
"12.842945,80.152975",7584656,A3,LORA,-112,-2.50,23353
"12.842945,80.152975",7584761,A1,LORA,-112,-2.50,25081
"12.843009,80.152961",7599164,A3,LORA,-113,-5.00,23382
"12.843009,80.152961",7599269,A1,LORA,-114,-4.25,25110
"12.843009,80.152961",7599562,A5,LORA,-119,-9.25,24318
"12.843009,80.152961",7599768,A1,LORA,-113,-2.75,25111
"12.843009,80.152961",7600058,A1,WIFI,-93,0,6
"12.843009,80.152961",7600062,A5,LORA,-119,-11.50,24319
"12.843009,80.152961",7600271,A1,LORA,-114,-4.25,25112
"12.843009,80.152961",7600320,A1,BLE,-95,0,62780
"12.843009,80.152961",7600769,A1,LORA,-119,-10.50,25113
"12.843009,80.152961",7601063,A5,LORA,-116,-6.75,24321
"12.843009,80.152961",7601165,A3,LORA,-114,-4.75,23386
"12.843009,80.152961",7601270,A1,LORA,-117,-8.00,25114
"12.843009,80.152961",7601563,A5,LORA,-112,-4.25,24322
"12.843009,80.152961",7601664,A3,LORA,-108,1.00,23387
"12.843009,80.152961",7601769,A1,LORA,-121,-11.50,25115
"12.843009,80.152961",7602063,A5,LORA,-111,-1.50,24323
"12.843009,80.152961",7602166,A3,LORA,-114,-3.75,23388
"12.843009,80.152961",7602565,A5,LORA,-109,1.75,24324
"12.843009,80.152961",7602665,A3,LORA,-112,-0.75,23389
"12.843009,80.152961",7602770,A1,LORA,-119,-8.50,25117
"12.843009,80.152961",7603064,A5,LORA,-108,1.75,24325
"12.843009,80.152961",7603166,A3,LORA,-115,-4.75,23390
"12.843009,80.152961",7603271,A1,LORA,-122,-13.00,25118
"12.843009,80.152961",7603417,A1,BLE,-94,0,62796
"12.843009,80.152961",7603564,A5,LORA,-110,1.00,24326
"12.843009,80.152961",7603770,A1,LORA,-119,-8.75,25119
"12.843009,80.152961",7604064,A5,LORA,-106,3.50,24327
"12.843009,80.152961",7604168,A3,LORA,-106,4.00,23392
"12.843009,80.152961",7604273,A1,LORA,-116,-6.00,25120
"12.843009,80.152961",7604565,A5,LORA,-110,0.50,24328
"12.843009,80.152961",7604666,A3,LORA,-116,-5.75,23393
"12.843009,80.152961",7604771,A1,LORA,-120,-10.00,25121
"12.843009,80.152961",7605065,A5,LORA,-110,-0.25,24329
"12.843009,80.152961",7605167,A3,LORA,-111,-1.25,23394
"12.843009,80.152961",7605272,A1,LORA,-117,-6.75,25122
"12.843009,80.152961",7605565,A5,LORA,-108,2.50,24330
"12.843009,80.152961",7605666,A3,LORA,-111,-1.25,23395
"12.843009,80.152961",7605771,A1,LORA,-120,-10.25,25123
"12.843009,80.152961",7606065,A5,LORA,-113,-3.50,24331
"12.843009,80.152961",7606168,A3,LORA,-112,-2.25,23396
"12.843009,80.152961",7606567,A5,LORA,-120,-9.25,24332
"12.843009,80.152961",7606667,A3,LORA,-119,-8.00,23397
"12.843009,80.152961",7607066,A5,LORA,-117,-6.50,24333
"12.843009,80.152961",7607168,A3,LORA,-111,-0.50,23398
"12.843009,80.152961",7607273,A1,LORA,-118,-7.50,25126
"12.843009,80.152961",7607566,A5,LORA,-122,-11.25,24334
"12.843009,80.152961",7607667,A3,LORA,-112,-1.50,23399
"12.843009,80.152961",7607772,A1,LORA,-123,-13.00,25127
"12.843009,80.152961",7608066,A5,LORA,-112,-1.75,24335
"12.843009,80.152961",7608170,A3,LORA,-120,-9.00,23400
"12.843009,80.152961",7608275,A1,LORA,-122,-10.50,25128
"12.843009,80.152961",7608568,A5,LORA,-116,-5.00,24336
"12.843009,80.152961",7608668,A3,LORA,-116,-4.50,23401
"12.843009,80.152961",7609067,A5,LORA,-114,-2.50,24337
"12.843009,80.152961",7609169,A3,LORA,-108,3.75,23402
"12.843009,80.152961",7609274,A1,LORA,-119,-8.50,25130
"12.843009,80.152961",7609567,A5,LORA,-118,-7.25,24338
"12.843009,80.152961",7609668,A3,LORA,-109,1.50,23403
"12.843009,80.152961",7610067,A5,LORA,-119,-8.00,24339
"12.843009,80.152961",7610170,A3,LORA,-112,-0.50,23404
"12.843009,80.152961",7610276,A1,LORA,-118,-7.00,25132
"12.843009,80.152961",7610568,A5,LORA,-113,-2.00,24340
"12.843009,80.152961",7610669,A3,LORA,-111,0.50,23405
"12.843009,80.152961",7610774,A1,LORA,-119,-7.75,25133
"12.843009,80.152961",7610785,A1,BLE,-92,0,62832
"12.843009,80.152961",7611068,A5,LORA,-115,-4.00,24341
"12.843009,80.152961",7611170,A3,LORA,-107,3.25,23406
"12.843009,80.152961",7611568,A5,LORA,-113,-3.25,24342
"12.843009,80.152961",7611669,A3,LORA,-112,-2.00,23407
"12.843009,80.152961",7612172,A3,LORA,-110,-1.00,23408
"12.843009,80.152961",7612277,A1,LORA,-117,-8.00,25136
"12.843009,80.152961",7612570,A5,LORA,-113,-3.75,24344
"12.843009,80.152961",7612670,A3,LORA,-110,-0.50,23409
"12.843009,80.152961",7612775,A1,LORA,-121,-11.25,25137
"12.843009,80.152961",7613069,A5,LORA,-113,-3.25,24345
"12.843009,80.152961",7613171,A3,LORA,-110,1.00,23410
"12.843009,80.152961",7613276,A1,LORA,-118,-8.00,25138
"12.843009,80.152961",7613569,A5,LORA,-118,-8.00,24346
"12.843009,80.152961",7613670,A3,LORA,-112,-1.75,23411
"12.843009,80.152961",7613775,A1,LORA,-118,-8.00,25139
"12.843033,80.153058",7637288,A1,LORA,-121,-11.75,25186
"12.843033,80.153058",7637581,A5,LORA,-120,-11.00,24394
"12.843033,80.153058",7637787,A1,LORA,-111,-1.75,25187
"12.843033,80.153058",7638081,A5,LORA,-119,-11.25,24395
"12.843033,80.153058",7638184,A3,LORA,-111,-2.50,23460
"12.843033,80.153058",7638289,A1,LORA,-118,-9.75,25188
"12.843033,80.153058",7638683,A3,LORA,-118,-9.50,23461
"12.843033,80.153058",7638788,A1,LORA,-115,-6.00,25189
"12.843033,80.153058",7639082,A5,LORA,-117,-7.50,24397
"12.843033,80.153058",7639184,A3,LORA,-119,-9.00,23462
"12.843033,80.153058",7639289,A1,LORA,-119,-9.00,25190
"12.843033,80.153058",7639582,A5,LORA,-118,-7.75,24398
"12.843033,80.153058",7639683,A3,LORA,-113,-2.50,23463
"12.843033,80.153058",7639788,A1,LORA,-115,-5.25,25191
"12.843033,80.153058",7640082,A5,LORA,-116,-6.25,24399
"12.843033,80.153058",7640185,A3,LORA,-106,3.75,23464
"12.843033,80.153058",7640290,A1,LORA,-115,-4.75,25192
"12.843033,80.153058",7640295,A1,BLE,-92,0,62975
"12.843033,80.153058",7640583,A5,LORA,-112,-2.50,24400
"12.843033,80.153058",7640684,A3,LORA,-113,-3.25,23465
"12.843033,80.153058",7640789,A1,LORA,-121,-11.50,25193
"12.843033,80.153058",7641083,A5,LORA,-116,-7.50,24401
"12.843033,80.153058",7641185,A3,LORA,-113,-4.50,23466
"12.843033,80.153058",7641583,A5,LORA,-116,-6.50,24402
"12.843033,80.153058",7641684,A3,LORA,-111,-2.25,23467
"12.843033,80.153058",7642083,A5,LORA,-110,-1.00,24403
"12.843033,80.153058",7642186,A3,LORA,-119,-10.25,23468
"12.843033,80.153058",7642584,A5,LORA,-115,-5.00,24404
"12.843033,80.153058",7642685,A3,LORA,-114,-4.25,23469
"12.843033,80.153058",7642790,A1,LORA,-118,-8.50,25197
"12.843033,80.153058",7643084,A5,LORA,-110,-0.50,24405
"12.843033,80.153058",7643186,A3,LORA,-111,-1.50,23470
"12.843033,80.153058",7644084,A5,LORA,-106,2.00,24407
"12.843033,80.153058",7644292,A1,LORA,-123,-12.25,25200
"12.843033,80.153058",7644395,A1,BLE,-94,0,63000
"12.843033,80.153058",7644585,A5,LORA,-121,-11.00,24408
"12.843033,80.153058",7644686,A3,LORA,-113,-2.75,23473
"12.843033,80.153058",7645085,A5,LORA,-118,-8.50,24409
"12.843033,80.153058",7645186,A3,LORA,-111,-1.25,23474
"12.843033,80.153058",7645292,A1,LORA,-120,-9.75,25202
"12.843033,80.153058",7645585,A5,LORA,-113,-2.50,24410
"12.843033,80.153058",7646085,A5,LORA,-110,-0.50,24411
"12.843033,80.153058",7646294,A1,LORA,-119,-9.50,25204
"12.843033,80.153058",7646586,A5,LORA,-110,0.00,24412
"12.843033,80.153058",7646687,A3,LORA,-120,-10.50,23477
"12.843033,80.153058",7646792,A1,LORA,-119,-9.50,25205
"12.843033,80.153058",7647086,A5,LORA,-112,-2.75,24413
"12.843033,80.153058",7647586,A5,LORA,-110,-0.25,24414
"12.843033,80.153058",7647687,A3,LORA,-113,-3.25,23479
"12.843033,80.153058",7648086,A5,LORA,-106,4.00,24415
"12.843033,80.153058",7648189,A3,LORA,-107,2.50,23480
"12.843033,80.153058",7648587,A5,LORA,-106,3.00,24416
"12.843033,80.153058",7648688,A3,LORA,-109,0.75,23481
"12.843033,80.153058",7649087,A5,LORA,-106,3.75,24417
"12.843033,80.153058",7649189,A3,LORA,-106,3.50,23482
"12.843033,80.153058",7649587,A5,LORA,-105,3.75,24418
"12.843033,80.153058",7649688,A3,LORA,-107,2.75,23483
"12.843033,80.153058",7650087,A5,LORA,-108,2.50,24419
"12.843033,80.153058",7650190,A3,LORA,-110,-1.25,23484
"12.843033,80.153058",7650296,A1,LORA,-120,-10.75,25212
"12.843033,80.153058",7650588,A5,LORA,-110,0.25,24420
"12.843033,80.153058",7650794,A1,LORA,-118,-8.25,25213
"12.843033,80.153058",7651088,A5,LORA,-110,-0.75,24421
"12.843033,80.153058",7651189,A3,LORA,-114,-4.25,23486
"12.843033,80.153058",7651295,A1,LORA,-121,-11.50,25214
"12.843033,80.153058",7651586,A1,BLE,-92,0,63034
"12.843033,80.153058",7651588,A5,LORA,-111,-1.25,24422
"12.843033,80.153058",7651689,A3,LORA,-112,-2.00,23487
"12.843033,80.153058",7651794,A1,LORA,-115,-5.25,25215
"12.843033,80.153058",7651999,A1,WIFI,-92,0,6
"12.843033,80.153058",7652088,A5,LORA,-113,-3.50,24423
"12.843033,80.153058",7652191,A3,LORA,-108,1.25,23488
"12.843049,80.153120",7662594,A5,LORA,-104,6.25,24444
"12.843049,80.153120",7662695,A3,LORA,-108,2.00,23509
"12.843049,80.153120",7662800,A1,LORA,-111,-0.25,25237
"12.843049,80.153120",7663094,A5,LORA,-106,4.75,24445
"12.843049,80.153120",7663196,A3,LORA,-114,-3.50,23510
"12.843049,80.153120",7663301,A1,LORA,-120,-10.00,25238
"12.843049,80.153120",7663594,A5,LORA,-111,-0.50,24446
"12.843049,80.153120",7663695,A3,LORA,-111,0.00,23511
"12.843049,80.153120",7663800,A1,LORA,-114,-3.25,25239
"12.843049,80.153120",7664094,A5,LORA,-109,2.25,24447
"12.843049,80.153120",7664197,A3,LORA,-115,-2.25,23512
"12.843049,80.153120",7664303,A1,LORA,-115,-2.50,25240
"12.843049,80.153120",7664595,A5,LORA,-108,4.25,24448
"12.843049,80.153120",7664696,A3,LORA,-117,-4.50,23513
"12.843049,80.153120",7664801,A1,LORA,-112,-0.25,25241
"12.843049,80.153120",7664969,A1,WIFI,-89,0,6
"12.843049,80.153120",7665095,A5,LORA,-110,2.50,24449
"12.843049,80.153120",7665196,A3,LORA,-122,-9.75,23514
"12.843049,80.153120",7665302,A1,LORA,-112,0.00,25242
"12.843049,80.153120",7665595,A5,LORA,-113,-1.25,24450
"12.843049,80.153120",7665696,A3,LORA,-111,0.25,23515
